address,amenities,basic_info,description,price_negotiable,price_per_month,property_url,purpose,title,type
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Mugda  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Mugda  ,  District Name :   Dhaka  ,  Short Address :  ২২/১ মায়ের আঁচল,দক্ষিণ মুগদা, ঢাকা-১২১৪ ",,"{'Bedrooms': '3', 'Bathrooms': '3', 'Belcony': '2', 'Floor': '9', 'Size': '1150SqFt', 'PropertyID': '7591'}","? ফ্ল্যাট ভাড়া হবে, #To_let, , • ঠিকানা : ২২/১ মায়ের আঁচল, দক্ষিণ মুগদাপাড়া,ঢাকা -১২১৪ , • ৯ম ফ্লোর (লিফট ৮) , • ৩ টা বেড , • ৩ টা ওয়াসরুম , • ২ টা বারান্দা , • আলাদা ড্রয়িং এবং ডাইনিং স্পেস , • গ্যাস বিল ২ চুলা , • কারেন্ট বিল মিটার অনুসারে , • যোগাযোগ : 01861610378 ,01881488720, , (পোস্ট ভালো না লাগলে ইগনোর করুন,অযথা কল এবং পোস্টে কমেন্ট করা থেকে বিরত থাকুন) , , ধন্যবাদ।  ",No,21000.00/- BDT ,https://www.thetolet.com/en/dhaka/mugda/7591/family-house-tolet-from-november,Tolet,Family House Tolet From November ,Family House
" Area Name :    Khulna Sadar  ,  District Name :   Khulna  Area Name :    Khulna Sadar  ,  District Name :   Khulna  ,  Short Address :  দৌলতপুর,খুলনা ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7593'}","Sub Let:দৌলতপুর,খুলনা, একটা ফ্যামিলি বাসার সাথে ব্যাচেলর বাসা ভাড়া দেওয়া আছে!, ? ২ টি সিট খালি আছে! , বিঃদ্রুঃNon Smoker ও ভদ্র হতে হবে!, ভাড়াঃ আলোচনা, নভেম্বর থেকে উঠতে পারবেন!  ",Yes,Negotiable ,https://www.thetolet.com/en/khulna/khulna-sadar/7593/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Khulna Sadar  ,  District Name :   Khulna  Area Name :    Khulna Sadar  ,  District Name :   Khulna  ,  Short Address :  এম এ বাড়ি সড়ক, গল্লামারির দিকে যেতে, ডেল্টা টাওয়ারের পরে ৩ নং গলিতে ",,"{'Bedrooms': '3', 'Bathrooms': '2', 'PropertyID': '7594'}","৫ তলা নতুন বাড়ির, দোতলায় ও চার তলায় তিন রুম, দুইটা বাথরুম, রান্নাঘর ও একটা করে বারান্দা বিশিষ্ট ফ্ল্যাট ভাড়া হবে, বাড়িতে ২৪ ঘন্টা পানির সুব্যবস্থা ও সিসি ক্যামেরা দ্বারা নিয়ন্ত্রিত এবং বিশাল গ্যারেজ আছে, ঠিকানাঃ এম এ বাড়ি সড়ক, গল্লামারির দিকে যেতে, ডেল্টা টাওয়ারের পরে ৩ নং গলিতে, দুইটা বাড়ির পরে।, বাসা ভাড়াঃ টাকা ৮৫০০।  ",No,8500.00/- BDT ,https://www.thetolet.com/en/khulna/khulna-sadar/7594/family-house-tolet-from-november,Tolet,Family House Tolet From November ,Family House
" Area Name :    Kushtia Sadar  ,  District Name :   Kushtia  Area Name :    Kushtia Sadar  ,  District Name :   Kushtia  ,  Short Address :  কুষ্টিয়া হাউজিং ডি-ব্লক বাসা নং:২৩৭ ",,"{'Bedrooms': '3', 'Bathrooms': '2', 'PropertyID': '7595'}","কুষ্টিয়া হাউজিং ডি-ব্লক বাসা নং:২৩৭। ফ্যামিলি ভাড়া দেওয়া হবে। ৫ তলায় পশ্চিম পাশে। ৩ টা বেডরুম, ৩ টা বারান্দা, ২ টা ওয়াশরুম, ১টা কিচেন, ১ডাইনিং, ১টা ড্রইংরুম(ফ্লাটটি সম্পুর্ন টাইলস্ করা) এবং একি বাসায় নিচ তলায় ২টি বেডরুম, ২টি ওয়াশরুম, ১টি বারান্দা, ১টি ডাইনিং, ১টি কিচেন(সম্পূর্ণ টাইলস্ করা)।গ্যারেজের সুব্যাবস্থা আছে।,  ",Yes,Negotiable ,https://www.thetolet.com/en/kushtia/kushtia-sadar/7595/family-house-tolet-from-november,Tolet,Family House Tolet From November ,Family House
" Area Name :    Uttara  ,  District Name :   Dhaka  Area Name :    Uttara  ,  District Name :   Dhaka  ,  Short Address :  Near By Hazi Camp, Al-huda Mosque, Ashkona ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7596'}","To-Let for Bachelor , Nov 1 tarik theke, Attached bathroom+balcony , Sit vara deua hobey, 1 sit available 2000 tk gas bill current bill include.. , Location-Near by Hazi camp, Al-huda mosque, Ashkona, Paye hetey airport jjetey 5 mnt lagey..  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/uttara/7596/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
"  Area Name :    Uttara  ,  District Name :   Dhaka   Area Name :    Uttara  ,  District Name :   Dhaka  ,  Short Address :  Uttara, Sector 10, Road 11, ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7598'}","To- Let, (Only for female) , students +job holder, From running month November ( , seats are available)., Attached washroom and belcony.., Uttara, Sector 10, Road 11, (3-4min walking distance from IUBAT) , Facility , +Lift, +cc camera , +electicity, +generator , +gas, +wifi, +maid, +refrigerator , +car parking , +high security  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/uttara/7598/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Uttara  ,  District Name :   Dhaka  ,   Area Name :    Uttara  ,  District Name :   Dhaka  ,   ,  Short Address :  উত্তারা- সেক্টর ৫ ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7599'}","ব্যাচেলর সিট ভাড়া হবে, নভেম্বর থেকে।, খাবারের মিল সিস্টেম আছে।, ঠিকানা- উত্তারা- সেক্টর ৫  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/uttara/7599/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Mohakhali  ,  District Name :   Dhaka  Area Name :    Mohakhali  ,  District Name :   Dhaka  ,  Short Address :  হাজারিবাডী ১৩০/এ ২য় তলা, তিতুমীর কলেজ এর বিপরীত পাশে ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7600'}","ডিসেম্বের থেকে ১টি বড় রুম ভাড়া হবে এটাস্ট বেলকনি, বাথরুম । ৩ রুমের ফ্লাটে ১ রুম ভাড়া হবে।, ৯০০০ টাকা ভাড়া (গ্যাস পানি বিদ্যুত বিল বাসার সবাই মিলে দিয়ে থাকি ), মনোরুম পরিবেশ।, বাসাই ফ্রিজ আছে ।, ২৪ ঘন্টা গ্যাস পানি বিদ্যুত।, ফ্রেন্ডলি ফ্লাটমেট।, ফুল টাইলস বাসা। , বুয়া আছে মিল সিস্টেম।, হাজারিবাডী ১৩০/এ ২য় তলা, তিতুমীর কলেজ এর বিপরীত পাশে  ",No,9000.00/- BDT ,https://www.thetolet.com/en/dhaka/mohakhali/7600/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Mohakhali  ,  District Name :   Dhaka  Area Name :    Mohakhali  ,  District Name :   Dhaka  ,  Short Address :  মিরপুর 14 নাম্বার ঢাকা সেনানিবাস পুরাতন কচুক্ষেত CB-122 ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7601'}","বড় এক রুম ভাড়া হবে -, এটাস্ট বাথরুম,কিচেন,বারান্দা, ভাড়া - ৫৫০০ টাকা, [একটি বেডরুম , একটি বাথরুম, একটি কিচেন, একটি বারান্দা, সব সেপারেট], ঠিকানা : মিরপুর 14 নাম্বার ঢাকা সেনানিবাস পুরাতন কচুক্ষেত CB-122 (শাহী মসজিদের পাশে)  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/mohakhali/7601/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Mohakhali  ,  District Name :   Dhaka  Area Name :    Mohakhali  ,  District Name :   Dhaka  ,  Short Address :  মহাখালী ওয়্যারলেস গেট। ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7602'}","To Lete For Male, পহেলা নভেম্বর থেকে নিচ তালায় টাইলস কৃত রুমে ১ সিট ভাড়া হবে।, লোকেশন : মহাখালী ওয়্যারলেস গেট।, সিট ভারা সব মিলিয়ে ২৫০০ টাকা।  ",No,2500.00/- BDT ,https://www.thetolet.com/en/dhaka/mohakhali/7602/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Mohammadpur  ,  District Name :   Dhaka  Area Name :    Mohammadpur  ,  District Name :   Dhaka  ,  Short Address :  Near Moyur Villa House 74,road 4 Mohammadpur ",,"{'Bedrooms': '3', 'Bathrooms': '3', 'PropertyID': '7604'}","মোহাম্মদপুর বাসস্ট্যান্ড থেকে ৩মিনিট এর দুরত্বে ফ্যামিলি বাসা ভাড়া দেওয়া হবে নভেম্বর মাস থেকে।, সম্পূর্ন টাইলস করা।, নতুন বিল্ডিং।, ৭ম তলা: লিফট ৬, ৩ বেড, ৩ বাথ, ড্রইং কাম ডাইনিং, কিচেন,৩টি বারান্দা, লিফট আছে।, #ভাড়া - ২০,০০০ tk , #গ্যাস- লাইন, #বিদ্যুৎ - প্রি পেয়ড মিটার, গ্যাস ও বিদ্যুৎ বিল আলাদা।, #সার্ভিস চার্জ- ৩৫০০ tk, Location: Dhaka real estate housing near moyur villa house 74,road 4 mohammadpur.   ",No, 20000.00/- BDT ,https://www.thetolet.com/en/dhaka/mohammadpur/7604/family-house-tolet-from-november,Tolet,Family House Tolet From November ,Family House
" Area Name :    Mohammadpur  ,  District Name :   Dhaka  Area Name :    Mohammadpur  ,  District Name :   Dhaka  ,  Short Address :  মোহাম্মদপুর সূচনা কমিউনিটি সেন্টারে বিসাইড লোকেশন ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'PropertyID': '7605'}",চলতি মাস থেকে (ঢাকা মোহাম্মদপুর সূচনা কমিউনিটি সেন্টারে বিসাইড লোকেশন)দুইতলা এক রুম ভাড়া হবে। রুম ভাড়া 7000/ রুম ভাড়া নিতে সরাসরি কল করুন।  ,No,7000.00/- BDT ,https://www.thetolet.com/en/dhaka/mohammadpur/7605/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Mohammadpur  ,  District Name :   Dhaka  Area Name :    Mohammadpur  ,  District Name :   Dhaka  ,  Short Address :  রায়েরবাজার পুলিশ ফাঁড়ির সামনে ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '7606'}","নভেম্বর মাসে রায়েরবাজার পুলিশ ফাঁড়ির সামনে(বৈশাখী মাঠের পাশে) এপার্টমেন্ট বাসায় মেয়ে ব্যাচেলরদের জন্য ২টি রুম ভাড়া হবে।, ১ম রুম-৭০০০+(সার্ভিস+গ্যাস+কারেন্ট+ওয়াইফাই), ২য় রুম-৬০০০+(সার্ভিস+গ্যাস+কারেন্ট+ওয়াইফাই), সুবিধাসমূহঃ, ১.২টি রুমের সাথেই এটাস্ট বাথরুম ও বারান্দা রয়েছে,, ২.আলাদা রান্না করার সুবিধা রয়েছে,, ৩.পর্যাপ্ত আলো-বাতাসপূর্ণ,, ৪.লিফটের সুব্যবস্থা রয়েছে,, ৫.সার্বক্ষণিক গার্ড থাকে,তাই যথেষ্ট সিকিউরিটি রয়েছে,, ৬.ওয়াইফাই এর ব্যবস্থা রয়েছে।, বিঃদ্রঃ আমি বাড়িওয়ালা নই।তাই ভাড়া কমানোর কোনো সুযোগও আমার কাছে নেই।সব মিলিয়ে পছন্দ হলেই নক করবেন  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/mohammadpur/7606/bachelor-house-tolet-from-november,Tolet,Bachelor House Tolet From November ,Bachelor House
" Area Name :    Mohammadpur  ,  District Name :   Dhaka  Area Name :    Mohammadpur  ,  District Name :   Dhaka  ,  Short Address :  27/11 , Block - C, Tajmohol Road, Mohammad ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'PropertyID': '7607'}","১লা নভেম্বর থেকে বাসা ভাড়া ( নতুন বাড়ী ) , ফ্যামিলি , পঞ্চম তলা , 2 বেড, * বারান্দা, * ২ বাথ ( high & low ), * ড্রইং কাম ডাইনিং, * কিচেন, ভাড়া-16000/-, গ্যাস(লাইন), বিদ্যুৎ,পানি আলাদা ৷, পুরো বাড়িটি সি.সি টি.ভি দ্বারা নিয়ন্ত্রিত l, ঠিকানা: 27/11 , block - c, tajmohol road, mohammad dhaka 1207  ",No,16000.00/- BDT ,https://www.thetolet.com/en/dhaka/mohammadpur/7607/family-house-tolet-from-november,Tolet,Family House Tolet From November ,Family House
